CHR	END	s_5_1_sequence.WB5
chr8	75962322	10
chr8	76883803	20
chr8	78348846	26
chr8	78940161	19
chr8	79473623	12
chr8	80226395	23
chr8	80854398	32
chr8	80931342	21
chr8	81477917	30
chr8	81800654	42
chr8	83498000	3
chr8	86122669	7
chr8	87084038	3
chr8	87714461	12
chr8	87890300	14
chr8	88030043	26
chr8	88288000	17
chr8	88643000	7
chr8	89202604	43
chr8	89506524	30
chr8	89882374	22
chr8	90756436	12
chr8	91228372	44
chr8	91653361	8
chr8	92163000	21
chr8	92340000	37
chr8	92550440	17
chr8	92577000	8
chr8	98793533	1
chr8	103118457	4
chr8	103261659	1
chr8	104812804	4
chr8	108037480	1
chr8	108232699	7
chr8	108652780	2
chr8	108918157	4
chr8	109632624	2
chr8	109774418	3
chr8	110040369	11
chr8	111990000	4
chr8	112355997	9
chr8	112548412	4
chr8	113243295	36
chr8	114438071	26
chr8	115028155	18
chr8	115350078	26
chr8	115659850	33
chr8	115697214	13
chr8	116547927	38
chr8	116678133	21
chr8	117072573	54
chr8	117153065	13
chr8	117753207	23
chr8	118046002	13
chr8	118320696	33
chr8	119239032	27
chr8	120000000	33
chr8	120050164	58
chr8	120100254	28
chr8	120563000	52
chr8	120613549	29
chr8	120977772	19
chr8	121456708	49
chr8	121567937	27
chr8	124017265	64
chr8	124762138	40
chr8	125536053	21
chr8	125646701	46
chr8	126641041	21
chr8	127096738	7
chr8	127794066	4
chr8	128237686	31
chr8	128763610	46
chr8	128803652	5
chr8	129096181	52
chr8	129392403	7
chr8	129838000	3
chr8	131675566	6
chr8	132301493	3
chr8	132683290	9
chr8	133440043	2
chr8	137358000	4
chr8	140190534	3
chr8	141364487	5
chr8	142181163	3
chr8	146364022	6
chr9	12569551	4
chr9	15192349	3
chr9	44866000	4
chr9	71031000	12
chr9	84255934	5
chr9	84708118	3
chr9	88734769	5
chr9	91241000	4
chr9	91404977	9
chr9	93370960	4
chr9	110992402	5
chr9	115459208	4
chr9	126389302	5
chr9	128332663	4
chr9	129191026	7
chr9	141213431	5
chr10	8761852	6
chr10	28692688	5
chr10	29687164	6
chr10	33323171	3
chr10	42355000	5
chr10	42405873	76
chr10	42527000	5
chr10	42647000	127
chr10	46211000	5
chr10	47535000	12
chr10	51784000	5
chr10	53727133	3
chr10	56974970	4
chr10	58967008	8
chr10	70100723	7
chr10	71096964	5
chr10	72168000	8
chr10	82280707	9
chr10	82488000	4
chr10	112949063	3
chr10	135534747	4
chr11	56593208	5
chr11	58964638	6
chr11	85420468	5
chr11	93161000	4
chr11	128206952	5
chr11	135006516	6
chr12	980088	4
chr12	2897508	6
chr12	8370000	5
chr12	8591000	2
chr12	15477108	5
chr12	19124933	4
chr12	19583000	2
chr12	21674140	4
chr12	28716564	3
chr12	31697925	5
chr12	32848276	3
chr12	99714747	5
chr12	102513199	6
chr12	102634000	2
chr12	105402295	6
chr12	105972645	4
chr12	108042519	7
chr12	112588424	4
chr12	116089551	6
chr12	124029451	2
chr12	133851895	4
chr13	19334000	1
chr13	94988055	4
chr13	95030000	1
chr13	115169878	6
chr14	20381000	9
chr14	38068712	6
chr14	39162061	9
chr14	46250429	6
chr14	52218188	4
chr14	53106000	9
chr14	56221327	3
chr14	57977097	4
chr14	58493036	12
chr14	64132183	6
chr14	64616309	3
chr14	85495674	5
chr14	86685440	10
chr14	88125998	7
chr14	92495588	10
chr14	107349540	3
chr15	20184544	6
chr15	22749000	12
chr15	90324900	5
chr15	90910532	3
chr15	102531392	5
chr16	33922764	5
chr16	33981000	19
chr16	47612232	5
chr16	47899000	2
chr16	55797122	5
chr16	55842000	1
chr16	61547400	5
chr16	68633545	3
chr16	68857703	1
chr16	70881000	2
chr16	71273085	7
chr16	90354753	3
chr17	25263000	3
chr17	26505090	6
chr17	28925000	10
chr17	29209696	6
chr17	31375167	3
chr17	31920263	5
chr17	37279871	3
chr17	38232896	34
chr17	39607208	16
chr17	39657800	4
chr17	40575434	11
chr17	48732853	3
chr17	49521031	5
chr17	60691000	3
chr17	63088134	6
chr17	66561204	9
chr17	66773930	3
chr17	68748690	9
chr17	76755514	6
chr17	78165816	12
chr17	81125119	6
chr17	81195210	2
chr18	15398000	4
chr18	18548810	8
chr18	33324304	4
chr18	39702732	3
chr18	39740254	13
chr18	44941318	3
chr18	45435259	5
chr18	48976522	3
chr18	54953314	2
chr18	78077248	4
chr19	20313696	3
chr19	24507459	1
chr19	24582000	2
chr19	27781675	11
chr19	30298141	5
chr19	30474535	2
chr19	41246994	6
chr19	41653990	9
chr19	43379739	6
chr19	59128983	5
chr20	29914697	9
chr20	32956701	4
chr20	34103429	12
chr20	34457359	5
chr20	37627141	12
chr20	41289400	5
chr20	42073431	16
chr20	44608749	9
chr20	50479666	12
chr20	51116269	10
chr20	57514201	16
chr20	63025520	8
chr21	11025000	9
chr21	14594000	17
chr21	38014497	5
chr21	38787078	3
chr21	39131149	6
chr21	39260538	2
chr21	41547399	5
chr21	42044358	3
chr21	48129895	5
chr22	17038000	2
chr22	39358000	5
chr22	39395000	1
chr22	46644080	5
chr22	47589338	3
chr22	51304566	7
chrX	2695392	1
chrX	7199589	4
chrX	7439009	2
chrX	23688864	5
chrX	30779444	4
chrX	30831254	27
chrX	41275576	5
chrX	41645362	2
chrX	51139149	5
chrX	51436000	3
chrX	63655068	5
chrX	67263000	6
chrX	69577568	5
chrX	70753126	3
chrX	73720446	6
chrX	73850542	3
chrX	75201125	5
chrX	75414209	1
chrX	75559180	5
chrX	76792939	3
chrX	78091135	6
chrX	90696286	3
chrX	91361000	16
chrX	102222880	2
chrX	103210042	4
chrX	103765000	2
chrX	103986000	9
chrX	154933000	3
chrX	155270560	1
chrY	9920092	1
chrY	13874354	3
chrY	28800910	1
chrY	59021612	15
chrY	59373566	0
