CHR	END	s_5_1_sequence.WB8
chr8	104742350	4
chr8	107967551	2
chr8	108851193	4
chr8	109754309	2
chr8	110050369	13
chr8	112054338	5
chr8	112548412	7
chr8	113243295	40
chr8	114500191	28
chr8	114943488	19
chr8	115214264	31
chr8	115259000	8
chr8	115687214	33
chr8	116547927	39
chr8	116678133	19
chr8	117062542	54
chr8	117773491	22
chr8	118066150	16
chr8	119990000	31
chr8	120197589	39
chr8	120539000	54
chr8	120583537	41
chr8	120977772	19
chr8	121577997	48
chr8	123694365	65
chr8	124087565	49
chr8	124762138	39
chr8	125546259	21
chr8	125717099	39
chr8	126671478	21
chr8	127066695	7
chr8	127794066	4
chr8	128217686	26
chr8	128763610	45
chr8	128803652	6
chr8	129096181	47
chr8	129950620	3
chr8	131393452	7
chr8	132337000	3
chr8	132765087	9
chr8	133309760	2
chr8	133400027	7
chr8	133632000	2
chr8	137328679	4
chr8	142029539	3
chr8	146364022	5
chr9	44794000	3
chr9	66476000	6
chr9	71041348	13
chr9	141213431	5
chr10	30929875	4
chr10	33333300	3
chr10	38060000	4
chr10	39155000	5
chr10	42415941	63
chr10	42527000	3
chr10	42647000	72
chr10	46962000	4
chr10	47558467	10
chr10	52547000	5
chr10	60747069	3
chr10	61197173	7
chr10	62569313	4
chr10	71066649	3
chr10	72339217	4
chr10	73307802	3
chr10	76959393	4
chr10	80441000	6
chr10	81363906	9
chr10	82419007	6
chr10	113030227	3
chr10	135534747	4
chr11	135006516	5
chr12	13965461	5
chr12	28221245	4
chr12	108111593	5
chr12	109362788	3
chr12	116147145	5
chr12	119919196	3
chr12	123468643	2
chr12	125509186	3
chr12	133851895	4
chr13	95070492	4
chr13	104281197	7
chr13	104917798	4
chr13	115169878	6
chr14	38099294	6
chr14	38756790	9
chr14	46030461	6
chr14	48858931	3
chr14	51309636	5
chr14	52254275	3
chr14	53098277	10
chr14	57026633	4
chr14	57210611	8
chr14	57941396	3
chr14	58512000	11
chr14	64051175	6
chr14	65466335	4
chr14	67454051	7
chr14	68291224	5
chr14	73844071	7
chr14	74672673	4
chr14	79497213	6
chr14	79598000	2
chr14	85495674	6
chr14	92505843	9
chr14	107349540	4
chr15	20447533	6
chr15	22590000	13
chr15	102531392	5
chr16	5127879	4
chr16	28032644	5
chr16	31872904	4
chr16	34657449	8
chr16	55797122	5
chr16	55842000	1
chr16	61547400	5
chr16	68611775	3
chr16	68847653	1
chr16	70766543	2
chr16	71203627	8
chr16	90354753	3
chr17	22221000	3
chr17	26614975	7
chr17	28925000	10
chr17	29199360	7
chr17	37269821	3
chr17	38263050	37
chr17	39627670	18
chr17	40494098	11
chr17	48904249	3
chr17	49632466	6
chr17	54022664	3
chr17	60643975	2
chr17	64882106	7
chr17	66581342	10
chr17	66753054	4
chr17	68799120	10
chr17	72774263	6
chr17	73639534	4
chr17	76745479	6
chr17	77883136	14
chr17	81195210	7
chr18	15406000	4
chr18	18558986	16
chr18	33557286	4
chr18	44890366	3
chr18	45333565	6
chr18	49006889	3
chr18	51407975	1
chr18	54433786	2
chr18	66390106	4
chr18	73897622	3
chr18	75443606	4
chr18	76797000	3
chr18	78077248	4
chr19	334000	2
chr19	421529	7
chr19	496430	10
chr19	8982503	3
chr19	9134748	8
chr19	20366814	3
chr19	24497412	1
chr19	41829337	4
chr19	55093000	3
chr19	59128983	4
chr20	1557000	9
chr20	1600789	1
chr20	29894281	9
chr20	32946695	4
chr20	34113543	10
chr20	34548387	5
chr20	35210323	11
chr20	35781408	7
chr20	37617104	13
chr20	41269350	5
chr20	42063326	14
chr20	42328369	10
chr20	42695776	13
chr20	44659229	8
chr20	45151398	17
chr20	51116269	12
chr20	57514201	17
chr20	62091605	9
chr20	62292982	4
chr20	63025520	9
chr21	9449000	7
chr21	14919000	11
chr21	48129895	5
chr22	46896439	5
chr22	47347046	2
chr22	47836573	5
chr22	50699458	8
chr22	51107817	5
chr22	51304566	18
chrX	2695392	1
chrX	7169338	5
chrX	7401219	2
chrX	27940912	5
chrX	28341776	3
chrX	30779444	5
chrX	30831254	32
chrX	54456962	5
chrX	58000575	6
chrX	58532000	4
chrX	69700480	6
chrX	70793396	4
chrX	74860508	6
chrX	75139000	5
chrX	75599000	3
chrX	76576981	4
chrX	76732000	1
chrX	77077547	5
chrX	77486000	3
chrX	78017000	6
chrX	90706286	3
chrX	91361000	13
chrX	102222880	3
chrX	103378567	4
chrX	103693051	2
chrX	104103179	5
chrX	121411175	3
chrX	122830341	4
chrX	154895636	3
chrX	155270560	1
chrY	9930219	1
chrY	13388948	3
chrY	13493076	10
chrY	28800910	1
chrY	59021612	15
chrY	59373566	0
