CHR	END	s_5_1_sequence.WB8
chr20	41271351	5
chr20	42045935	14
chr20	42290299	9
chr20	42702675	13
chr20	44636931	8
chr20	45139418	16
chr20	51102766	12
chr20	57509574	17
chr20	62090836	9
chr20	62276444	4
chr20	63025520	8
chr21	11032595	9
chr21	14364426	22
chr21	48129895	5
chr22	36663487	5
chr22	47827207	4
chr22	50684267	8
chr22	51094397	4
chr22	51304566	12
chrX	7175180	5
chrX	7326384	1
chrX	30766607	5
chrX	30821905	39
chrX	54445795	5
chrX	70398057	6
chrX	70778703	4
chrX	74851499	6
chrX	76620173	4
chrX	76721508	1
chrX	78006634	5
chrX	90687180	3
chrX	91270484	8
chrX	102084341	3
chrX	103370364	4
chrX	103690788	2
chrX	103982671	7
chrX	155270560	3
chrY	9920088	1
chrY	13863084	3
chrY	28786536	1
chrY	59021612	19
chrY	59373566	0
