CHR	END	s_5_1_sequence.WB7
chr8	92527280	14
chr8	98650158	1
chr8	104770723	3
chr8	108028007	1
chr8	108856720	3
chr8	109751621	1
chr8	109987828	12
chr8	110089101	7
chr8	110150221	3
chr8	110262421	8
chr8	112028347	4
chr8	112362604	8
chr8	112534949	2
chr8	113282686	29
chr8	115276486	17
chr8	116674119	29
chr8	117024075	46
chr8	117686343	23
chr8	118001767	12
chr8	120106901	27
chr8	120520815	40
chr8	120595270	25
chr8	120969512	15
chr8	121402480	45
chr8	121543858	26
chr8	124022801	52
chr8	124749202	34
chr8	125544676	18
chr8	125635267	40
chr8	126633899	17
chr8	127780629	4
chr8	128210164	26
chr8	128747697	34
chr8	128799503	7
chr8	129092061	36
chr8	130049936	3
chr8	131344773	5
chr8	132298206	3
chr8	132734454	6
chr8	133276023	2
chr8	137320599	4
chr8	142312279	2
chr8	146364022	4
chr9	66300715	3
chr9	141213431	4
chr10	29735226	4
chr10	33358354	2
chr10	39134832	4
chr10	42402394	81
chr10	57039426	4
chr10	57321257	6
chr10	57409997	2
chr10	59099195	7
chr10	71169820	5
chr10	81171760	7
chr10	82387336	6
chr10	112833536	2
chr10	134149822	3
chr10	135534747	2
chr11	113023748	4
chr11	135006516	5
chr12	8115521	5
chr12	27658365	3
chr12	108009775	4
chr12	109347079	2
chr12	116144679	5
chr12	124730142	2
chr12	133851895	3
chr13	84236117	3
chr13	95127627	2
chr13	115169878	5
chr14	46150681	5
chr14	50327232	3
chr14	51254588	5
chr14	52214931	3
chr14	53125385	8
chr14	57969409	3
chr14	58457103	10
chr14	63844464	5
chr14	65254995	3
chr14	84986055	5
chr14	85500137	2
chr14	92371977	7
chr14	107349540	3
chr15	22557578	8
chr15	95839290	4
chr15	96322142	2
chr15	102531392	4
chr16	299292	2
chr16	28548920	4
chr16	30656567	3
chr16	32274161	5
chr16	34245245	6
chr16	35214752	4
chr16	46416442	10
chr16	61532000	4
chr16	68620127	2
chr16	68857607	1
chr16	70816984	2
chr16	71193100	6
chr16	90354753	2
chr17	22193680	2
chr17	26636660	5
chr17	28908956	8
chr17	37266226	2
chr17	38219488	30
chr17	38463951	22
chr17	39269588	11
chr17	39539411	24
chr17	40539962	9
chr17	40570465	6
chr17	48710010	2
chr17	49442324	4
chr17	60608067	2
chr17	65351417	5
chr17	66570919	9
chr17	66745220	3
chr17	68910209	7
chr17	76720227	5
chr17	78155842	10
chr17	78840706	7
chr17	80794325	4
chr17	81195210	6
chr18	32384062	3
chr18	44834918	2
chr18	45495910	4
chr18	48802899	2
chr18	51431461	1
chr18	55084313	2
chr18	78077248	3
chr19	452349	4
chr19	1779424	2
chr19	15673364	3
chr19	20327369	2
chr19	24536635	1
chr19	59128983	5
chr20	13613881	7
chr20	15097062	5
chr20	29892112	7
chr20	33098553	4
chr20	34119439	9
chr20	34473548	4
chr20	36024268	8
chr20	36074363	38
chr20	37540080	10
chr20	41302430	5
chr20	41918612	13
chr20	42813128	9
chr20	44556291	6
chr20	51102766	9
chr20	57519722	12
chr20	61372965	7
chr20	63025520	5
chr21	11056861	7
chr21	14364426	15
chr21	31191841	4
chr21	48129895	5
chr22	32056837	4
chr22	32188946	2
chr22	46890396	4
chr22	47581258	3
chr22	51304566	6
chrX	7185386	6
chrX	7450994	2
chrX	18897729	5
chrX	18978076	1
chrX	45029620	5
chrX	58053818	6
chrX	58339984	3
chrX	74882190	6
chrX	76775550	3
chrX	78060186	5
chrX	90677157	2
chrX	91241840	7
chrX	102200597	2
chrX	103222498	6
chrX	103751925	3
chrX	103809726	5
chrX	103884859	14
chrX	103971684	6
chrX	155270560	2
chrY	9899956	1
chrY	13863084	2
chrY	28786536	1
chrY	59021612	14
chrY	59373566	0
