CHR	END	s_5_1_sequence.WB3
chr8	81181893	28
chr8	81560501	39
chr8	81799887	51
chr8	83495088	3
chr8	86141788	7
chr8	87071930	2
chr8	87776925	11
chr8	88215049	18
chr8	88630956	11
chr8	89203741	45
chr8	89487573	31
chr8	89580086	21
chr8	89624136	14
chr8	89753464	26
chr8	90743808	12
chr8	91214155	44
chr8	91648484	7
chr8	92083504	18
chr8	92334704	31
chr8	92555023	17
chr8	98761774	1
chr8	104717502	4
chr8	108007787	1
chr8	108886789	3
chr8	109761723	2
chr8	110068700	13
chr8	112048350	5
chr8	112282210	10
chr8	112473449	5
chr8	112534949	3
chr8	113282686	39
chr8	115276486	24
chr8	115881427	33
chr8	116288757	43
chr8	116573971	30
chr8	116674119	18
chr8	117024075	57
chr8	117616133	25
chr8	117980904	14
chr8	118052626	22
chr8	119975635	32
chr8	120168198	40
chr8	120543512	54
chr8	120595270	37
chr8	120979556	19
chr8	121452715	48
chr8	121543858	26
chr8	124062996	63
chr8	124749202	42
chr8	125554868	21
chr8	125635267	44
chr8	126633899	21
chr8	127780629	5
chr8	128338254	29
chr8	128747697	46
chr8	128799503	4
chr8	129092061	48
chr8	129979543	4
chr8	131385020	7
chr8	132331035	3
chr8	132664436	11
chr8	133427331	2
chr8	137300589	4
chr8	140421754	3
chr8	140755712	7
chr8	142047249	4
chr8	146364022	5
chr9	66300715	4
chr9	130117195	5
chr9	130602048	3
chr9	141213431	5
chr10	29789098	5
chr10	33408409	3
chr10	39134832	5
chr10	42402394	147
chr10	46941031	5
chr10	47146256	12
chr10	56997724	5
chr10	58947268	9
chr10	71129666	7
chr10	76937744	9
chr10	80518773	11
chr10	82253709	8
chr10	82525659	5
chr10	113026148	3
chr10	135534747	4
chr11	107859023	5
chr11	135006516	6
chr12	9614635	6
chr12	9736485	1
chr12	10787409	6
chr12	12995355	4
chr12	13813427	6
chr12	28685154	4
chr12	32950076	5
chr12	33101686	2
chr12	108009775	5
chr12	109296802	3
chr12	116204781	5
chr12	120206252	3
chr12	123069399	2
chr12	124223624	3
chr12	133851895	4
chr13	95057498	4
chr13	115169878	6
chr14	46009788	6
chr14	50133503	4
chr14	51163261	5
chr14	52214931	4
chr14	53073822	10
chr14	57958501	4
chr14	58467104	12
chr14	58809163	3
chr14	64119308	6
chr14	64494185	3
chr14	84852461	6
chr14	85490032	4
chr14	92472762	10
chr14	107349540	4
chr15	22804466	10
chr15	102531392	5
chr16	565783	5
chr16	2442622	4
chr16	31793720	6
chr16	34275303	7
chr16	61542057	5
chr16	68620127	3
chr16	68847557	1
chr16	70854006	2
chr16	71162872	10
chr16	90354753	3
chr17	21197406	3
chr17	21354224	8
chr17	22214459	2
chr17	26636660	7
chr17	27613921	12
chr17	28318900	8
chr17	28908956	12
chr17	29182261	6
chr17	31331844	3
chr17	34460421	4
chr17	37266226	3
chr17	38289867	33
chr17	39620386	15
chr17	40560300	10
chr17	48750375	3
chr17	49512925	5
chr17	53866277	2
chr17	60608067	4
chr17	65381877	8
chr17	66580973	11
chr17	66745220	5
chr17	68900181	11
chr17	72145733	7
chr17	72327352	2
chr17	72740986	6
chr17	74722005	3
chr17	75045764	7
chr17	76720227	4
chr17	78267674	9
chr17	81195210	4
chr18	33318600	4
chr18	44864923	3
chr18	45343792	6
chr18	48862978	3
chr18	51481560	2
chr18	53681277	3
chr18	78077248	4
chr19	351885	5
chr19	14745174	3
chr19	19704966	4
chr19	20337965	3
chr19	24526634	1
chr19	59128983	7
chr20	29872001	8
chr20	32935734	6
chr20	34109333	10
chr20	34190326	2
chr20	36014229	9
chr20	36859893	14
chr20	37701546	10
chr20	41261347	6
chr20	42601881	11
chr20	44586417	8
chr20	51133035	11
chr20	57146356	13
chr20	57590209	10
chr20	63025520	8
chr21	11056861	9
chr21	11137627	26
chr21	14364426	12
chr21	48129895	5
chr22	46880125	5
chr22	47389052	3
chr22	47776451	5
chr22	51304566	8
chrX	30766607	5
chrX	30821905	41
chrX	45170310	5
chrX	58103983	6
chrX	58483944	3
chrX	74791755	6
chrX	76785554	4
chrX	78038461	6
chrX	102189991	3
chrX	103212134	5
chrX	103721667	3
chrX	103960970	9
chrX	155270560	3
chrY	9920088	1
chrY	13863084	4
chrY	28800910	1
chrY	59021612	28
chrY	59373566	0
